ten_quan,url_goc,diem_review,noi_dung
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,9.8,"Mình mê mì quảng lắm, tìm riết mà không ra quán nào hợp khẩu vị, tình cờ chuyển cv lên quận 3 , trưa cùng đồng nghiệp ăn trưa, lần đầu tiên thưởng thức đúng vị mà bấy lâu nay tùm kiếm, cảm ơn quán đã cho bữa ăn ngon."
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,10,"Mì ngon , Giá mền, tình hình dịch kéo dài, thịt tăng nhưng quán vẫn giữ giá vậy, thật tuyệt vời, chúc quán làm ăn phát đạt nhé"
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,5.0,"Giao hàng cho em ko có rau, bánh tráng, chanh và ớt , đũa ,muỗng ko có luôn. Lần sau để ý kĩ giùm em."
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,10,"Cứ mỗi buổi sáng 2 vợ chồng ghe ăn làm 2 tô, một khởi đầu cho ngày mới, năng lượng tràn đầy cho ngày mới bắt đậu"
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,1.8,"Đặt phần gà chọi rút xương 52k lại đi giao phần tôm thịt 42k ???
Cũng hơi bực nhưng thôi lỡ đặt rồi thì ráng ăn. Đến khi đổ ra tô thì mới thấy nước dùng màu nhạt toẹt, vị cũng lạt nhách như kiểu bị hết xong châm thêm nước lã vô đỡ vậy đó. 
Chưa bao giờ ăn tô mì quảng nào mà cảm thấy ghét mì quảng luôn như vậy!"
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,5.0,Mình mua Mì Quảng 3 anh em ở chi nhánh***thông qua baemin. Mua 2 phần combo mì quảng chả tôm + coca. Mỗi phần là 46 ngàn. Shipper giao đến nhà nói quán chỉ giao 1 lon nước ngọt mặc dù ng ta mua 2 phần combo gồm nước. Nếu giao 1 lon vậy thì mua combo làm gì cho mất 4 ngàn. Mua phần mì quảng chả tôm không chỉ có 42 ngàn thôi. Mua 2 phần combo hết 92 ngàn (46 ngàn/1 phần) mà chỉ nhận dc 1 lon. Làm ăn ma giáo quá vậy! Tức gì đâu!
Mì Quảng 3 Anh Em Chính Gốc - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/mi-quang-3-anh-em-cach-mang-thang-8,9.4,"Mới sáng sẵn trời mưa thấy quán đông ghé ăn thử, hương vị rất hợp, hình như có nấu củ nén, mình rất thích, rau ăn kèm sạch sẽ, nhìn hấp dẫn, tuyệt vời,"
O Hè - Bún Bò Huế,https://www.foody.vn/ho-chi-minh/o-he-bun-bo-hue,7.8,"Trời mưa ăn bún bò hợp lý quá nè. Điểm cộng là quán bán cả sáng lẫn tối lúc nào ra ăn cũng tiện, thứ hai là quán trong nhà nhỏ thôi nhưng gọn gàng sạch sẽ. Về hương vị thì nước dùng rất ngon, thơm mùi ruốc và sả, giống vị má mình nấu ở nhà luôn chỉ có không có chả cua thôi. Nạm bò rất ngon nhen, mềm tan. Mà chả bò thì bình thường à, không nhiều bột nhưng mình vốn không thích ăn chả nên thôi. Sa tế của quán cũng ngon nè, thơm cay. Vấn đề duy nhất là thịt ít so với giá tiền, 2 chỗ mình hay ăn là Út Hưng với 149 đều 55k mà thịt nhiều ăn mãi mới hết á. Trong hình là mình lấy cục giò của Lucass bỏ dô cho đẹp thôi chứ có 4 miếng thịt à. Nhưng mà vì nước dùng rất ngon nên chắc mình vẫn sẽ quay lại tại chỗ này cũng gần nhà á.
#reviewfoody"
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,1.8,"Lần đầu thử bên Nguyệt vì mình muốn thử tré nhiều chổ trên con đường này. Mình đã ăn bên bà ba đẹp, hoàng , tám.. vậy mà dở nhất và khinh khách nhất là xe CÔ NGUYỆT. Mà xem tré như hình ko chịu bố ra trộn cho kỹ cho khách cắt vài cái bóp ko kỹ là xong trong khi lúc mình mua rất vắng. Từ ông chú cho đến ng bán nc ngang khách."
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,2.2,"Mình đi dọc đường thấy xe tré trộn nên ghé vào mua ăn thử. Mình nói rất rõ ràng là mua phần tré lớn (25k như menu trên xe đẩy) nhưng cô cố tình bốc 2 cây tré trộn vào và tính mình 50k. Chú phụ bán cũng đứng kỳ kèo nói mình lấy thêm chả. Mình không chịu, nói rõ lại là mình gọi phần 25k thôi và cô nhùng nhằng nói lỡ trộn rồi. Sau thấy mình kiên quyết nên bốc bớt tré ra...bằng tay không mang bao nilon!! Thấy sự không được ngon ngọt mình bảo cô trộn ít tré cũng được cho con nhiều dưa leo (để mình ăn kèm hộp xôi vừa mua) thì cô trả lời: ‘Ăn nhiêu đó đủ rồi!’. 

Phải chi tré trộn ngon thì mình cũng không có vấn đề gì nhưng trộn mặn (so với khẩu vị của mình) và bỏ rất nhiều ớt. Lúc mấy người phụ bán mang thêm tré ra cho cô trộn thì mình thấy bỏ vào chậu có vành rất dơ và cũng bốc tay không. 

Mình sẽ không bao giờ quay lại!"
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,7.2,"Đến quán mua vì thấy quảng cáo fb nhiều,mua thử phần trộn cũng ngon,có cái hơi nhiều dưa tỏi ăn kh hết,lần sau quay lại chỉ mua ché thôi quán cho kèm dưa,muối,tắc tự về trộn theo ý mình thì ăn ngon hơn"
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,1.2,Mình mua trực tiếp ở quán hôm ngày 5/11 . Mình đến hỏi cô bao nhiêu tiền một hộp và cô ko trả lời rồi có thái độ ngó lơ mình mặc dù bạn mình đã hỏi thêm một lần nữa. Sau đó mình nhận được một hộp tré đã làm bỏ hộp sẵn giá 40k (phần nhỏ) ăn xong tré thì ko thấy đâu lát đát được vài miếng còn dưa chuột thì nhiều đến nỗi ngán chẳng muốn ăn tiếp đành đem đổ. Đến mua vì thấy được review trên tiktok của ANSAPSAIGON mà thế này thì tệ quá.
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,5.6,Sau khi ăn hết đồ ăn và 1 đống dưa leo và tỏi vẫn còn lại hơn nửa hộp “trái cây”. Tré nơi đâu???
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,3.4,"Hôm nay mình vừa 1 mua hộp combo thập cẩm giá 55k gồm có nem, chả lá và tré. Một hộp rất đầy nhưng hơn phân nữa là dưa leo, tỏi, ớt và rau răm. vị của nem chả tré không gì đặc biệt không ngon, ăn xong trong miệng toàn vị tỏi rất nồng, dù mình ko ăn miếng tỏi nào. 
Ăn thử 1 lần cho biết, bao giờ ăn lại và cũng ko recommend người khác ăn."
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,1.8,"Chán... lúc trước ăn cô nguyệt nhiều lần rồi, thấy ngon nên khi hết dịch xong mới mua ăn lại, không ngờ làm dở tệ, chẳng vừa ăn, mặn chát, không bỏ miếng đường vô cho dịu hay gì, rồi còn nem thì vị mặn chát chẳng vừa miệng, dưa leo thì cắt không bỏ khúc đích, nên đắng ngét. giá lên 55k nha... thật sự thất vọng. không ăn nửa."
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,6.0,"Đây là phần tré + nem + chả Huế + chả bò, tổng cộng 48K
Trộn quá nhiều ớt, vì quá cay nên mình chỉ ăn mỗi nem chả và chút tré, phần còn lại phải đem bỏ hết vì ăn ko dc.
Chả Huế và chả bò vị nhạt, ko đậm đà, nem thì chua chua ngọt ngọt ăn cũng tạm, còn tré thì chua. Nói chung ăn cho biết thôi chứ có lẽ ko ăn lại lần 2."
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,2.4,Ăn ở đây rất nhiều lần rồi. Hôm nay mua tré và nem trộn lại ko bỏ tỏi. Bán mắc hơn bình thường. Hôm trước thì ko bỏ dưa leo. Càng ngày càng ko tôn trọng khách hàng.
Cô Nguyệt - Nem & Chả Huế,https://www.foody.vn/ho-chi-minh/co-nguyet-nem-cha-hue,1.0,"Đọc comment trên không tin, lại order ăn, kết quả cả nhà tiêu chảy, đứa cháu thì nhập viện. Làm ăn thất đức!"
Chú Dũng - Mì Quảng & Bún Bò Huế,https://www.foody.vn/ho-chi-minh/chu-dung-mi-quang-bun-bo-hue,9.2,"Quán mì Quảng này mình ăn cũng 8 năm rồi, từ hồi còn học cấp 3 tới giờ. Quán chú bán sớm lắm nên ai ăn sớm để đi học đi làm đều được. Mì Quảng của chú ngon lắm. Bỏ nước vừa đủ để cho rau vào làm chín rau nè. Có nhân gồm thịt bằm, trứng, hành tây, tôm rim chung với màu điều nên nhìn hấp dẫn lắm. Chú còn có loại chả đỏ đặc biệt làm bằng da heo nữa, là món gia truyền từ đời bà chú á. Chú bán rất là dễ thương nữa. Chú hay bỏ thịt vừa đủ, xong rồi múc nước cái lại bốc thêm thịt bỏ vô, ăn đã lắm. Mình là tuần nào cũng phải ăn 1 lần luôn ý, nên tới là quen mặt luôn khỏi cần dặn dò nhiều. Giá 45.OOO/ tô mà thịt rất là nhiều, đáng tiền lắm nhe. Đừng có nghĩ là bán lề đường mà vậy là mắc. Chú bán có tâm lắm. 
À. Chú còn có bán Bún bò Huế nữa. Cũng rất là ngon, gân thơm lắm. Nhưng mình ghiền mì Quảng hơn nên là tuần nào cũng chỉ ăn mì hehe. 
À, trà đá free nữa nhe mọi người. Đi ăn sớm tầm 8h mấy là nhìn quầy thịt của chú đã luôn. 
Chắc chắn sẽ giới thiệt chỗ này để nhiều người biết tới và ủng hộ chú."
Các Món Huế Thanh Thu 284,https://www.foody.vn/ho-chi-minh/cac-mon-hue-thanh-thu-284,7.2,"Thấy ở đây lúc nào cũng đông khách nên mình có ghé được mấy lần, ăn thử bánh bèo và bún hến, bún mắm nêm. Vị mắm hơi mặn nhưng lạ lạ cũng ngon có điều sao da heo lần nào ăn cũng thấy mùi gắt dầu, ko biết do người huế ăn quen như vậy rồi hay do quán để gắt dầu nhỉ. Nhưng mình ko thích mùi này tí nào :("
Các Món Huế Thanh Thu 284,https://www.foody.vn/ho-chi-minh/cac-mon-hue-thanh-thu-284,8.6,"Vì gần nhà nên vào đây ăn thử hai lần rồi. Lúc nào cũng thấy quán rất đông khách nhá :)).

Đầu tiên mình thử cơm hến. Thấy tô khá đầy đặn nhưng hơi bị mặn, không rõ cơm hến vị nguyên bản sao, vì cũng là lần đầu mình ăn cơm hến á.

Sau thì mình có ghé ăn bún bò. Tô lớn, nhiều thịt nhiều chả, hình như tầm 35k.

Quán có cả chỗ trong nhà lẫn bên ngoài."
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,8.0,"Sau sự cố năm ngoái, cô chủ quán đã rất nhiệt tình khắc phục và hiện mình vẫn quay lại quán ăn đều đều. Đồ ăn ngon, giá hợp lý. Nay mình review lại để công tâm cho quán nè ☺"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,2.6,"Mình rất hay ăn ở quán này, nhưng trưa hôm nay mình rất bực mình về cách phục vụ của quán, mình bước vô quán lúc 12.15p order : 1 canh củ quả, 1 cá lóc chiên, và 1 thịt luộc mắm nêm, ngồi đợi 15p thì mang được 1 tô canh ra, sau đó bàn kế bên mới vừa vô ngồi sau mình thì đồ ăn đã lên đầy đủ, mình kêu nhân viên lại hỏi thì bé quay đi xong 5p sau quay lại hỏi “chị order món gì ạ?” 
Wtf?? Mình ngồi đợi hơn 30p để rồi nhân viên ra hỏi mình order món gì, trong khi trên bàn mình tô canh nguội ngắt! 

Còn 1 việc nữa, mình biết là quán đông, nhưng chú chủ quán cứ đứng là hét nhân viên, chửi này chửi nọ, mình là khách ngồi phải nghe những cái đó mình rất là khó chịu! 

Và đương nhiên là sau lần mình mình sẽ không ủng hộ quán nữa!"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,4.2,"Mình rất hay ăn ở quán này, nhưng trưa hôm nay mình rất bực mình về cách phục vụ của quán, mình bước vô quán lúc 12.15p order : 1 canh củ quả, 1 cá lóc chiên, và 1 thịt luộc mắm nêm, ngồi đợi 15p thì mang được 1 tô canh ra, sau đó bàn kế bên mới vừa vô ngồi sau mình thì đồ ăn đã lên đầy đủ, mình kêu nhân viên lại hỏi thì bé quay đi xong 5p sau quay lại hỏi “chị order món gì ạ?” 
Wtf?? Mình ngồi đợi hơn 30p để rồi nhân viên ra hỏi mình order món gì, trong khi trên bàn mình tô canh nguội ngắt! 

Còn 1 việc nữa, mình biết là quán đông, nhưng chú chủ quán cứ đứng là hét nhân viên, chửi này chửi nọ, mình là khách ngồi phải nghe những cái đó mình rất là khó chịu! 

Và đương nhiên là sau lần mình mình sẽ không ủng hộ quán nữa!"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,8.0,"Công ty mình gần quán nên hầu như ngày nào mình cũng cùng các bn đồng nghiệp ghé đây ăn trưa.
Món nào cũng thân quen và gần gũi. Ngon và hợp vệ sinh. Mình thích không gian mộc mạc của quán và thích cách thoải mái của cô chú chủ quán.
Bếp của mẹ và quán là của ba. Dễ thương hén 😊"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,5.6,"Quán nằm trong hẻm nhỏ, quán cũng nhỏ luôn, nếu đi đúng giờ cơm trưa thì khá đông. Món ăn nấu khá vừa miệng nhưng hơi ít. Cơm không biết nấu gạo gì nhưng quá khô. Giá 50k/phần, cao hơn khu vực xung quanh. Thái độ phục vụ của cô chủ đôi khi gây khó chịu. Được cái quán có bán nhiều đồ ăn kèm khá ngon."
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,7.0,"Haha đúng nghĩa quay lại ăn vào buổi chiều, tầm 17:30 vẫn có bán thiệt 😂 ngon bổ rẻ nha"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,8.0,"Quán nằm trong 1 góc của 1 ngã rẽ trong hẻm, nói chung là dễ tìm, cứ sử dụng map trên foody mà đi 😂😂 hạn chế xài google map or map của ios nha 😂😂 đã thử và có gì đó lạ lạ 😂😂 
Thực đơn nghe đâu đổi mỗi ngày và luôn phong phú với rất nhiều lựa chọn. 5 người cho 1 bàn ăn full đồ ăn + thêm vài món phụ + trà đá + sâm + nha đam, tổng thiệt hại về túi hơn 300k tí thôi nhưng bù lại là no và ngon, quá rẻ ấy chứ ☺️ 
Đọc ở mấy bình luận kia, họ bảo chỉ có buổi trưa nhưng lúc nãy đi ngang thấy có bán cơm gia đình vào buổi chiều tối nữa đó 😂😂 nên mai ghé thử tiếp"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,9.6,"Quán nằm trong hẻm 58 Phạm Ngọc Thạch gần Võ Thị Sáu. Góc trương quyền vô cũng được luôn 
Hẻm có nhiều quán ăn lắm nè. 
Cơm trưa bán từ 11h đến 1:30. Món thay đổi liên tục. 
Cơm gạo dẻo thơm ngon lắm luôn. Các món mặn và canh đều ngon và chất lượng. Ăn no mà dinh dưỡng lắm. Quán có giao hàng tận nơi nữa đó. Ăn xong kêu thêm 2 ly nước nha đam hạt chia 10k và chanh dây 15k ly to. Ăn no 2 người có 105k. Quá ngon và dinh dưỡng ngay q3 trung tâm nữa. Thích mấy quán ăn làm Tâm Của Họ Lắm Nè. 
Cô chú quán dễ thương lúc nào cũng hỏi thăm"
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,7.4,Quá này ngon rẻ lắm mại zô
Bếp Của Mẹ - Cơm Trưa Văn Phòng,https://www.foody.vn/ho-chi-minh/bep-cua-me-dac-san-mien-trung,6.8,"Thích nhất cô phục vụ tiếp khách nhiệt tình
Có món gà xả ăn là lạ cay cay
Các món còn lại bình thường
Xoài ăn chung với cá siêu chua 
Giá mắc vì ở khu trung tâm
Bạn nào muốn tìm lại cảm giác xưa xưa cổ cổ có thể thử"
Cơm Gà 2 Mập - Nha Trang - Võ Thị Sáu,https://www.foody.vn/ho-chi-minh/com-ga-2-map-nha-trang-vo-thi-sau,8.0,"Mình order ship về công ty để ăn trưa thử xem sao thì vô cùng bất ngờ khi thấy cơm gà ở đây rất chất lượng, đóng hộp vô cùng sạch sẽ lịch sự, gà thì nướng ăn rất vừa miệng, còn có hộp canh trứng cũng rất ngon. Mình ăn món gà sốt 2 Mập đặc trưng của quán cũng rất đặc sắc, mng nên thử."
